conversation_set_id,conversation_id,conversation_date,highlight_id,highlight_start,highlight_end,highlight_words,neighborhood,theme,subtheme,highlight_duration,highlight_scale
79,1465,2021-09-16,4112268,2013.0,2044.9,"My question would be, will Massachusetts be able to meet this new Green Deal Agreement that they made, and it kind of embodies what the previous two already mentioned. That we do have these old houses and if these old houses don't ... I believe that Massachusetts, around 100,000 houses have to be switched to this new electric grid, as opposed to burning fossil fuels and oil, the way that we are right now.",hyde park,"['institutions', 'infrastructure', 'housing']","['expectations', 'climate impacts', 'housing quality']",31.90000000000009,63.80000000000018
82,1575,2021-10-28,5065128,1135.3,1175.1,"So the question I have is, as far as the gentrification and the housing that's taking place across the city, my question is, where do people from the area, from the city, who've lived in the city their whole lives, where do they fit in? How come they're not receiving equal opportunity to be able to occupy one of these beautiful apartments that are being built, these big high-rise complexes?",hyde park,['housing'],['gentrification and displacement'],39.799999999999955,79.59999999999991
79,1465,2021-09-16,4112265,1861.7,1874.5,"The two questions I have for the future of Boston and my place in that future is, will I be able to own a home, and will I be able to live in Boston any longer.",hyde park,['housing'],"['homeownership', 'gentrification and displacement', 'housing affordability']",12.799999999999955,25.59999999999991
79,1379,2021-08-05,5244608,2256.0,2375.8,"Yeah. My story connects to both Monique and Ron. It goes back to child honoring. You need to honor each professional, each child, each parent. Meet them where they're at, grab their hand and just go from there. There should be no poverty. There should be no hunger in the most richest country on earth in America. With Ron, that being the racism, I'm blacker than Ron, I think. I don't know how ... You aren't going to compete shades. You know what I'm saying? But I've experienced racism in a lot of things of that nature. But if you honor each person, whether they're Chinese, they're black, they're Asian, white, whatever, you start teaching this in school, child honoring. It's called child honoring. You teach it in school. As they grow up, they'll learn, regardless of their parents' ideology about different races, they'll respect and honor that human being and work with that human being. Diversity is our strength. So my story does connect with all of them. Right now, we're in a culture of just extreme anger, entitlement, violence, anger violence, gun violence, drug, pandemic. All these pandemics and this culture, it's crazy. So let me just focus on the children, making the best for the children, what's right for the children and keeping them happy and giving them the best childhood that they could possibly have imagined. That's all I got, bro.",hyde park,"['community trends', 'public health', 'community life', 'education', 'inequality']","['frustrated', 'empowered', 'food insecurity', 'community values', 'quality of education', 'race-based', 'class-based']",119.80000000000018,239.60000000000036
79,1379,2021-08-05,3172918,1687.8,1815.5,"Well, my story is short and simple. Basically, coming home one night after being out with some friends, spending money, having a good time and coming across some teenagers or just sitting out on the sidewalk, no home, nowhere to turn to, no shelter and they needed food. And I thought to myself, ""I've spent all this money to have myself a good time,"" and a couple of my friends were basically saying, ""They're just trying to hustle you. They're just ..."" This, that and the other. It touched my heart because I ended up ... One girl started crying because she wasn't from Massachusetts. She had been brought here by someone else. I really didn't know what to do except to actually go and get them some food and sit there on the sidewalk with them and just listen to them. And basically, at that point, that's what they needed, just somebody to listen and really believe. They needed some help. Eventually, I had to leave them because at that point, at that time, I didn't know who to get in touch with to help them. And that broke my heart, that I couldn't do anything for them. But I was able to feed them and sit and have a conversation for a couple of hours and left my friends and let them go on. So that saddens me. The homelessness has gotten worse. I don't see it better in any way at all. Yeah, that's my story.",hyde park,"['public health', 'housing', 'education']","['food insecurity', 'housing instability', 'youth spaces']",127.70000000000005,255.4000000000001
79,1379,2021-08-05,3172920,1891.9,1969.1,"Oh, one sec. Hold on. [inaudible]. Yeah. Just growing up and seeing all my friends being raised in an environment other than their biological parents and single-parent homes, foster care, just not a male figure around at all. Just seeing them as adults and seeing their whole life, it sparked the question, what about the child? All their childhood experiences, it's a lot of traumatic stories and trauma related to their first five years of life. So that's where it prompted me to have the question of, why can't we make it a child-orientated world instead of an adult-orientated world? So that's where I started to ponder on that question. So that's what made me think. The first five years of a child's life is so important. Those experiences are almost even more important than the whole education, 12 years or 14 years or whatever of their education. So that's my story.",hyde park,"['public health', 'education']","['trauma', 'quality of education']",77.19999999999982,154.39999999999964
79,1379,2021-08-05,3172922,1975.1,2186.4,"My story is so many stories as a black boy, black man being in Boston, growing up in Boston. At the age of nine, I remember vividly going to Cub Scout every Wednesday, being spit on by white boys, drunken white boys who were bigger than me ... I was nine years old ... teenage white boys. And they would spit on me, drunk, and I would have to go into Cub Scout smelling of liquor and spit. I can still smell the liquor. One of the opening songs we were saying is my country ... Or recite, ""My country, 'tis of thee, Sweet land of liberty,"" but I didn't feel very free. Fast forward, as the executive director of the community center I used to go to as a child, as the assistant director going into the director, I was initiated with the child steward tragedy in 1989 in October. I can remember the date and time, seeing black men being strip-searched, civil rights savagely violated. I'm being the director and I had to turn around because I didn't want to be subjected to it. These were my friends. These were my participants in the community center, people that grew up with me, family members. Actually, my cousin, who was a former city councilor, was one of the kids. I skipped over something very important because I know that education is pointing ... And this has been in the news. One of the most prominent high schools in the city of Boston throughout the country, the first public school ... In the seventh grade, I was accepted in Boston Latin. I did not want to go there, but my mother made me go there. But during my tenure there in the seventh grade, I was called the N-word by a teacher. So I continued to fight for the freedom, the liberation of black boys and black men. I have a 21-year-old son. Every time I look at the news, I'm afraid of the young people I've helped, the brothers I see. When I opened up, I said I'm emotionally, spiritually in that zone, trying to deal with life. I lost a friend, I'm speaking at his funeral tomorrow, who happens to be connected to an elected official, our mayor. I fought to help black men with an effort to form a commission that was denied. That's my story.",hyde park,"['safety', 'education', 'inequality']","['racialized violence', 'youth spaces', 'race-based']",211.30000000000018,422.60000000000036
82,1575,2021-10-28,5065130,1396.1,1513.3,"I think one of the things that is being talked about a lot right now is this situation at Mass and Cass, on the Melnea Cass Boulevard and Mass Ave. I think that's a perfect representation of inequity in Boston. Nobody is looking at measuring the number of people there, what are their backgrounds, what are their life experiences, but I think when we get to that level, they say if you can't measure it, then you can't fix it. We get to the level that we can see where the backgrounds, or the people who are there, and how they got to that place that they are now. It'll give some indication of the inequities in Boston. And I think that is what I feel is very much needed right now, a measuring tool to get some indication of where these inequities started, whether it be educational lack. Young lady earlier talked about gentrification. Gentrification is happening all over the world, but it's particularly true in Boston for some good reasons. And we need to measure those reasons and we need to speak honestly about those reasons. This mayoral election is helping to open that up a little bit, but not to the extent that it needs to be. I give a lot of credit to the mayor, Kim Janey, for tackling this issue, but I think it needs to be delved into a lot deeper in terms of the causes of this crisis at Mass and Cass. If you can measure it and look at the causes, I think it'll help with finding solutions.",hyde park,['institutions'],['lack of action'],117.20000000000005,234.4000000000001
79,1465,2021-09-16,4112263,1710.9,1847.1,"What prompted me to ask that question is one, living here in the past few years, and have been. Two, reading books and hearing people's stories about being evicted, and because some law would be plighted or it might not be deemed as safe, in the area. I'm just thinking about the West End. I know that was a long time ago, but I know this has been a history in this city, and we're surrounded by ... Not slowly at all, but quite steadily, it seems like the geography is changing. There used to be a lot of old buildings, old houses built maybe 100 years ago or so, and some of them are being taken down, or nearby restaurants are being taken down, and then it's starting to look more and more, for lack of a better word, gentrified. I don't want this to be like a Mr. Fredricksen situation, if you saw the movie Up, where it's like this little old man's house in the middle of this huge city that just built up around it. That scares me. I also work on Western Avenue, so at the intersection of right where Harvard is starting to spill into Boston. I think they already bought up most of the property, under a secret name. So it's hearing stories about the residents, by living there and just seeing again, all of these apartment complexes and then hearing that there will be research centers popping up. Like, ""I can't afford this. I can't afford living here,"" if I would need to resort to that. And I know people in the Allston-Brighton, we can't do that either, so it's like, ""Who's going to be there then"". Is that good enough?",hyde park,"['safety', 'housing']","['sense of safety', 'gentrification and displacement', 'housing affordability']",136.19999999999982,272.39999999999964
82,1575,2021-10-28,5065132,1702.2,1816.1,"Well, I don't really have a question per se, because at this point it's just more of the same. It's kind of like politics. It's more of the same. Boston has deep, deep-rooted problems. It's systematic. It's in the courts, the state, in the government. I don't know if you guys saw, it was on the news the other day. I was reading somewhere about the probation department and the systemic racism that the people that work there have to deal with. I've heard countless stories like that. I know a guy that was... He worked in the courthouse. He was there for many years. He was one of the court officers. He had a disagreement with a kid that just started working there. This guy was there for at least 15 years and he got fired. He was black. No reason. And you hear these kinds of stories all the time. Boston, it's a good city. We've been the first in a lot of things, but... Well. Okay, um. [crosstalk] It's time for change and less talking and more...",hyde park,['inequality'],['race-based'],113.89999999999986,227.79999999999973
79,1465,2021-09-16,4112270,2359.0,2431.9,"I think this is a really big question. I'm always thinking about solutions and ways that Boston matters to me, because I'm born and raised in Boston. My question is, how will the city's educational system help preserve the history and the historical landmarks of the people in the neighborhoods, also, their legacy be preserved and celebrated. How do we use this to educate people about our people and their values? I think this leads to having more ownership and more say in what we do in our communities. I think there are important folks, important leaders, people who don't have enough voice, I would say, or enough ownership with what they're doing and how they're creating community and leading. So my question is really, how do we start to preserve the legacy and educate people in the educational system as well, but also start to educate people in the neighborhoods about the values and the landmarks, so that we could have more control over what we do. And more vision about what we want to see next, with the people who've built it for us.",hyde park,"['community life', 'education']","['community values', 'quality of education']",72.90000000000009,145.80000000000018
79,1465,2021-09-16,4112262,1632.3,1708.5,"My main question is, who is going to live in all these new apartment buildings that are popping up around the city. I really think, particularly luxury apartment buildings. My other question's, will I be able to live where I live now, or would I have to worry about being displaced. Right now, I'm renting out of my aunt's, friend's house. So rent is good, it's cheap and they're ... I live right in the border of where Brighton meets Allston, so if you know anything about the geography, right along Western Avenue and Market Street, so right at the intersection of Cambridge and Watertown. A lot of luxury apartment buildings have just been popping up. Different, old bars or restaurants that have been there for 20 years or so, they've been closing down and then within like, six months, these buildings are coming up.",hyde park,['housing'],"['gentrification and displacement', 'housing affordability']",76.20000000000005,152.4000000000001
79,1379,2021-08-05,3172915,1477.9,1487.9,"My question is what are we really doing about this, especially through this pandemic? And a lot of homeless teenagers also.",hyde park,"['public health', 'housing']","['covid-19', 'housing instability']",10.0,20.0
79,1465,2021-09-16,4119315,2734.7,2837.3,"I live in a condo. I'm off Boulder Street, it's on a dead end, and I realize how lucky I was to buy when I got it. It's kind of like a bit of luck, a bit of savvy, and everybody doesn't have that luck or that type of savvy, and it shouldn't be this hard to own something in Boston. Because my mother's a home owner and her parents are home owners, I saw how it goes, I saw how I could get there, but that map, I guess it wasn't inclusive of everybody. I had a friend and my friend was renting. He goes, ""We had to move from this place that was $900 a month for three bedrooms, and now we're in Roxbury, paying 1700 for a two bedroom, and he wants to go up in two months to 1900."" I had to kind of sit him down. He's older than me, and I had to say to him, ""Dude, what you're paying for rent, I'm paying for mortgage. You and your people have enough money to have a mortgage."" It was kind of a hard conversation to have, because he's kind of looking at me and I just never realized, I never talked about mortgage and ... I guess we're friends, but I never had the conversation about, ""You can do this too,"" and I probably could have had it 10 years ago, but I'm just thinking he knew what I knew, and he didn't know what I know. And he was looking at me and I'm like, ""We're paying the same money."" And then when he realized it, it took him a year, and his mother yelled at me because I was talking about, ""If your mother has a job, she has a 401k, you make enough money, you can put it together."" And then you see the mother now, happy in the house like ... I can see that home ownership, that good feeling, versus renting. That's what led me to the experience.",hyde park,"['housing', 'economic opportunity']","['homeownership', 'housing affordability', 'financial literacy']",102.60000000000036,205.20000000000073
81,1446,2021-09-12,5242571,3472.7,3539.0,"Well, I have no comments here. I just agree with everyone. If you're born and raised or you've been living in a certain area for 10 years, 15 years, 20 years and then all of a sudden things start happening, you get confused, you're like, you don't know what you should do. I don't know. My niece sometimes might ask me, ""Well, I don't know if I should live around here. The area's not good or it's safer. I don't want to raise my child in this area because I'm not sure if it's going to be safe."" They shouldn't feel like that. Yeah. They feel like they're being discriminated against. Because you live in Dorchester or because you live in Roxbury or because you live in Mattapan or Hyde Park, would you be treated the same? They feel like if I said I live in Newton, probably not.",hyde park,"['community trends', 'safety', 'inequality']","['fear', 'sense of safety', 'race-based']",66.30000000000018,132.60000000000036
81,1446,2021-09-12,5244985,3812.2,3922.4,"I don't even know what to say. I feel as though that there is so much more pain among our community more than I'm aware of. Yeah. A lot of it is silent pain, and I don't know how each and every day when I pray, I ask God to show me how I can make a difference in my little corner. You asked to identify, I'm in a little room in my house. I don't know what I can do, how I can make a difference where I can go and that is a constant ongoing question that I ask all the time. I am aware that there are concerns. There are similarities in the pain that we share, but as you said Marilyn earlier, when we get together, when we come together, we can do something but often it's, do what? I can sympathize and empathize very easily but you feel stagnant and paralyzed and you just don't know what to do. But hearing about each other's concerns makes me... For me, my life is all about spirituality at my age and then this time in my life. When I feel as though I can't do anything then I pray. I don't know if others see that as doing something, but very often I don't know what to do. So that's just what I'm left with. I don't know if I'm answering the question. I don't even remember what the question is but there is quite a bit of pain and concern and questions amongst the people of Boston and knowing where to go to have these questions answered, knowing where to go where you can get help is the start, the beginning of changes. And I guess that's why we're here.",hyde park,"['community trends', 'institutions', 'community life']","['frustration', 'empowered', 'hopeless', 'hopeful', 'lack of action', 'expectations', 'community relationships', 'community values']",110.20000000000027,220.40000000000055
81,1441,2021-09-08,3602788,2323.2,2451.1,"And, where I get that from is there are few folks on the phone that mentioned that they're transplants, that came from somewhere else and now they're living here. I feel the city would have a whole lot more folks that will be transplants if the reputation of the city wasn't what it is. We have comedians that are internationally known making racist Boston jokes, and the audience gets it. They get it. And it's like, and for me I live here. I won't say I've never had a racist experience in my entire life here, I definitely have, but I haven't had it for the degree that I feel the reputation Boston has. I haven't had racist experiences to that degree, and I'm not saying they haven't happened for other people who may live here, but I haven't had those experience. And so I do make space for folks who may have though. But I travel a lot and I hear it often like, ""Oh, you from Boston."" I actually had some people ask me, ""Are there black people in Boston?"" This was many years ago, but it was like, wow! And in fact it was a person from, it was either South Dakota or North Dakota. And I'm like, ""How are you going to ask me a question like that when you're from North Dakota or South Dakota. Aren't there black people there?"" So, as ignorant as that may sound, but my point being is, I travel a lot and I often hear folks who have issue with Boston and some [inaudible] that question around me once we get past the sports is usually going to be around some form of the racist question that they're going to ask me, like my experience with racism in living in Boston, and makes me feel like Massachusetts is the furthest northern confederate state of some sort. So, that's my question. What are we going to do as a city to address that racist reputation that we have nationally?",hyde park,"['institutions', 'inequality']","['accountability', 'race-based']",127.90000000000009,255.80000000000018
81,1441,2021-09-08,3602790,2524.3,2617.6,"I'm a journalist and I've struggled for so many years to get a job in the broadcast industry, which I love, because I have an accent. So, [A Taurus] producers they have told me, ""Hey, you are a great reporter, you are a great journalist, but you have a thick accent. So you made it better off as a producer or as writer."" So I was so frustrated, I signed up for accent correction lessons and I practice radio scripts in front of the mirror, and finally I was able to record my first radio piece last year when I started collaborating with a radio station in Boston. But, in trying to find a full-time job as a journalist in English media, it has been a real struggle for me. And I know journalism is a very competitive job. But I wonder, how many people who are great professionals who come here expecting to have a better chance because their countries are so bad that they can't live there anymore and they come here and they just can't get a chance because they have an accent. So that's my question.",hyde park,"['community trends', 'economic opportunity', 'inequality']","['frustration', 'jobs', 'income', 'race-based', 'foreign-born']",93.29999999999973,186.59999999999945
81,1446,2021-09-12,5242565,2758.5,2872.2,"And then the other one was for Ms. Carol. I was going to say, are you comfortable carrying a flashlight with you home in the night so that you can make light for your own self so that you can see your surrounding or carry some pepper spray or something, or even a whistle. I had some class and they were saying to carry a whistle so that if we feel uncomfortable, at least the noise will startle the person who startling you. Oh yeah, that's a good idea. I never thought to carry your whistle and that's a good idea. I have many years ago when I was given one of those spray things, I guess it's against the law that the post office man carry. So if a dog comes to attack you, you can spray it in their eyes but I think that's illegal. I don't think you're supposed to carry those things, but I will definitely get a whistle. That's a good idea. The flashlight you mean as far as crossing the street because it was dark over there. Because it's dark, just a flashlight period. Wherever you feel you need that extra light you turn it on. And as far as that spray being illegal, I don't care. Your safety comes first. You fight the law second after you protect yourself. That's right. I got that spray. And I always say, the postman had given it to me and he said we carry these as postmen if there's a wild dog or anything coming, we can spray it. It doesn't kill anybody but it I guess blinds you or whatever that you can't see. Disabled. Yeah, disabled. Yeah, I'll carry my spray. I was always nervous because I would be in some trouble if something happens but you're right. If someone attacks me, I have to protect myself. Yeah.",hyde park,['safety'],['sense of safety'],113.69999999999982,227.39999999999964
81,1441,2021-09-08,3602786,2276.6,2295.5,"I want to know, what's actually possible. Not aspirational, equity language, and campaign promises, but what is actually possible, and how should people set their expectations given what's possible and what's not possible?",hyde park,['institutions'],"['expectations', 'accountability', 'processes']",18.90000000000009,37.80000000000018
79,1379,2021-08-05,3172914,1430.3,1440.5,How do we change the culture in Boston to make it child-orientated instead of adult-orientated?,hyde park,['institutions'],['processes'],10.200000000000045,20.40000000000009
81,1446,2021-09-12,5244983,3348.1,3395.7,"Well, I go back to, what was the acronym? PIES? Yeah. I said spirituality. That has been the only thing for me that has brought me some solace, because trying to explain to another human being what you've lived through, I personally feel own only God. Those are the two words, only God for me, only God. If it weren't for God and God in my life, oh my gosh. I don't know what I could say because now I'm becoming so emotional just saying those words. Many times it had to be on bended me trying to figure it out spirituality.",hyde park,['community trends'],['hopeful'],47.59999999999991,95.19999999999982
81,1446,2021-09-12,5242564,2715.9,2756.5,"one is to Ms. Kathy. I wanted to know, are you referring to American Legion Highway? Because that is blowing my mind how they decided that those- I'm sorry, I was on mute. I was responding to you but I was on mute. Yes. Specifically American Legion and Cummins. Those two are ridiculous. Yes. And I'm like, who decided that and why didn't they talk to the people who actually traveled through there because they make no sense what they did and what can we do besides cutting them poles down and making them back our own self the way we want it. I've been wanting to.",hyde park,"['community trends', 'institutions', 'infrastructure']","['unheard', 'lack of action', 'processes', 'transportation']",40.59999999999991,81.19999999999982
79,1465,2021-09-16,4112266,1876.1,1963.4,"One of those questions were because I'm a native of Boston my whole life, and I've been evicted three times, actually. Just because the landlords more like slum lords. They barely work on their house, but want top penny. Charge you like 2900 for a three bedroom apartment, but stuff wrong with it, so it's kind of sad that ... You want to tell us some more? About? Your story about that. You started to say a little bit about why it was important to you and ... I just know I have it far from the worst, because I started looking at apartments during COVID, they're terrible. People don't really work on their houses, but they're charging so much for a two bedroom or three bedroom, it's like, ""Who's going to pay for that? It's 2700 for a two bedroom apartment that has problems or is molded, and people are just paying,"" although it kind of speaks to how we run. There's nobody checking the order of stuff. It's like a game of Monopoly, whoever has the most money is winning. As long as you can pay your way, you're pretty much set.",hyde park,['housing'],"['gentrification and displacement', 'housing affordability', 'housing quality']",87.30000000000018,174.60000000000036
81,1441,2021-09-08,3602768,1343.5,1389.2,"And what brought me to that question is really thinking about how I grew up. And most of my neighborhood, the people who are renting supermarkets and everything, it was a lot of community stuff involved where I guess the economics were a little different that I see now. It's very hard to afford living in the city that I have grown up and grew fond of and everything. And I was just wondering why is it so hard for that same community investment to be put in a plan.",hyde park,"['institutions', 'housing']","['expectations', 'accountability', 'processes', 'housing affordability']",45.700000000000045,91.40000000000009
81,1446,2021-09-12,5242568,3064.7,3247.2,"I wanted to know, how does that work? When they do the grief counseling at the schools after that week, do they not allow the students to continue to see someone or once that week is done, it's done. It's up to your parents to figure it out. It's pretty much up to your parents to figure it out. They just walk away and act like nothing happened. Let's just sweep it under the rug. Nothing happened. To this day, we're about what? Eight, nine months in and no one's ever called me to address the needs of my 16 year old son. I am smart enough to have my own services from outside but you would think that this would be a priority to them because I have students from that school who still come here every day and tell me, on the first day of school, this kid came into my home and said to me, ""I don't want to go to school."" And I was confused. And I said, ""Well, why don't you want to go to school?"" And he said, ""Because I don't want to."" And I said, ""But why?"" I said, ""You have to finish for our team."" And he said, ""It's just not the same. I can't go there. I don't want to be there."" I have another kid who just came up from Alabama and she came over and she said, ""I can't be in the school. No one will help me."" I have his girlfriend who cries every day. They're not helping us. And it's like they just want to, okay, the person passed and they just want to erase all the memories like this person was never ever there. Let's just not talk about him. Let's not recognize him. He was never there. And that's wrong. That's foul. The people left behind are always there and so much pain which is why we need experts. People who are trained to deal with grief. It is very, very difficult to understand what it, adults don't understand it. You're unable to explain it to young people. If you don't understand it, you can't explain it to them and so they struggle as you are struggling. And so everybody is walking around blind and struggling and nobody's getting help and it's a very difficult, complicated situation and it's ongoing. It goes on for months and years which is what folks fail to realize. I've had someone say to my son, oh, you're still... I'm paraphrasing. I can't remember the exact words, but it was still painful. You're still grieving your father or something like that, years later. For some people, it never ends. It never ends. They learn to live with it but there's always a problem. There's always a part of their lives that just doesn't seem to fit and it's very difficult and I am so sorry Keemysvoice for your loss. I'm so, so sorry for you, your son because the road that you will travel, it resonates with me when you speak. I am just so sorry. I'm so sorry.",hyde park,"['community trends', 'institutions', 'public health', 'education']","['frustration', 'unjust', 'unheard', 'hopeless', 'lack of action', 'accountability', 'processes', 'institutional resources', 'mental health', 'quality and affordable healthcare', 'life skills', 'quality of education']",182.5,365.0
79,1465,2021-09-16,5242551,3162.1,3167.3,"I think I connect with you Sedric, and you, Warren, about housing here.",hyde park,['housing'],"['housing affordability', 'housing quality']",5.200000000000273,10.400000000000546
79,1465,2021-09-16,5242550,3065.9,3074.9,"for me, I've connected with everyone here and their purpose, and what they want to see for housing and for, just the vision of Boston in a whole.",hyde park,['housing'],"['housing affordability', 'housing quality']",9.0,18.0
81,1441,2021-09-08,3602779,1973.6,2020.1,"So I had several questions and in the end I morphed it into one and it's a simple question. Is there a place in Boston for me in the near future and people like me, black and brown folks? And it's a twofold question. One, can I afford to live here? Somebody alluded to it. I think Joe. I am originally from New York City. So the why, for the question is, can I afford to live here? I'm originally from New York City. I left New York for other reasons, for work reasons. But New York, is the most expensive city in the country to rent. I can't afford there anymore. Now Boston is the third most expensive place to rent in the country. I'm not even talking about owning. Can I even afford to rent here?",hyde park,"['housing', 'inequality']","['homeownership', 'housing affordability', 'race-based']",46.5,93.0
79,1379,2021-08-05,3172916,1495.8,1515.0,"My question for the future of Boston is, how do we not continue to ignore black men and black boys in the city of Boston?",hyde park,"['institutions', 'inequality']","['expectations', 'race-based', 'gender']",19.200000000000045,38.40000000000009
79,1465,2021-09-16,5242549,2943.6,2950.6,"I connected with Jane, on the leadership, the education and the vision side.",hyde park,"['institutions', 'education']","['expectations', 'quality of education']",7.0,14.0
79,1465,2021-09-16,5242548,2913.1,2939.5,"I think for me, it was Matthew, because we've talked about the GMO foods. I gave up meat, just for that reason. You don't know how long that animal's been dead, how long it sat, how long it took the process before it even sees your plate. As as I get older, I realize, meat's kind of hard to process through your body if you're eating it every day. It's not the same system that you had when you were younger. So it's kind of like treating your body more as a temple. So I connected to him.",hyde park,,,26.40000000000009,52.80000000000018
79,1465,2021-09-16,5242552,3266.2,3287.8,"the reason why I asked Sedric, ""Is this normal,"" because is it normal for slum lords and for those who rent out their spaces, for them to take advantage of the people who live there.",hyde park,['housing'],"['housing affordability', 'housing quality']",21.600000000000364,43.20000000000073
81,1446,2021-09-12,5242562,2438.0,2514.2,"Yeah. So it's scary. I try to walk as fast as possible when I cross that street, cross over, get to my car and get home and no one should be scared that afraid. Yeah. Right. So yeah, that was Kenya's thing, the public safety and she made mention of that too with the woman sitting on the porch and being hit by a stray bullet, not the intended target but just because of the guns that are out on the street and you don't know who people are and it is a public safety issue. Yeah. And lately they have been, I think a few, maybe last week or the week before, someone was shot in the Mattapan area and it wasn't daylight, it wasn't the early evening hours. This stuff is not happening two and three o'clock in the morning. This is stuff that's happening early enough, in between the hours of 5:00 and 9:00, 10:00, 11 o'clock and people get off work at 11 o'clock. Nurses and nurses that work double shifts or whatever. Yeah, that's a concern.",hyde park,"['community trends', 'safety', 'infrastructure']","['fear', 'sense of safety', 'gun violence', 'transportation']",76.19999999999982,152.39999999999964
81,1499,2021-09-29,4077465,1377.0,1408.0,"Sorry about that, because I worked in education before and I'm actually a student at Berkeley now. I want to get a degree at Berkeley and I'm going to open up after school program to get kids off the street, teaching them how to play music. So I mean, that's just life experiences and things of that nature, just drew me to that question. What are we doing to help the students that might be behind?",hyde park,['education'],['quality of education'],31.0,62.0
81,1446,2021-09-12,5244987,4057.3,4257.7,"No. The message was clear. Support groups of very beneficial. So over the years support groups, which you're suggesting, what you're recommending, support groups in any way, shape or form, however you can create them. Support groups, they serve a purpose. So stating that and recommending that, that's a big help. That can be a big help to a lot of people because some people feel as though others don't hear them even when they speak. So when they're in a situation where others are willing to listen, and not just listen, but hear them, that is very helpful for people who are hurting. Well I'm willing to be a part of a support group if anyone wants to start one. That's nice. You know, what I will do is I'm going to send a link around, I don't know if you're familiar with Can We Talk Dorchester, and it's a group again, that you can share your emotions and different things and it came out of a family's pain where their son, who everybody also loved and was very fond of just like Keemysvoice's son, he was murdered and it shocked a community. And they created, I can't remember the name of it, it's something like Jonathan's story, that's not it but it's something like that but it came out of first I think, what's the name of that church where Liz Walker is? They started this group out of there, but now they have a Can We Talk group that is out of second church in Codman Square. And Emmanuel Temples outreach actually facilitates it. It's every Tuesday. So I will send that information out and if you want to join in that group, even if you don't say anything but listen to fill it out, to see if that might be a space for you, because sometimes there is things or there are things that are on your chest that you want to get off and there are a number of things because not only the death of someone can cause a depression but also that housing situation, also the loss of feeling like you have this open space that the serenity and all of these quality of life issues are going away can cause deep depression and which are also part of the mental health piece. So I think that having a space where you can talk about the things that are causing you these instabilities in your mental health would be good. And if that doesn't work, then yeah, Michelle will get something started and she will let us know that time and place to be there.",hyde park,"['community trends', 'institutions', 'community life']","['hopeful', 'accountability', 'institutional resources', 'community resources', 'call to action', 'community relationships']",200.39999999999964,400.7999999999993
81,1446,2021-09-12,3602796,1346.4,1351.2,My question is about the mental health of young people in Boston.,hyde park,['public health'],['mental health'],4.7999999999999545,9.599999999999909
81,1441,2021-09-08,5244807,3308.1,3350.6,"I related to what Jasmine said, as a woman of color how can we access leadership opportunities to advance our careers? We have so many things that play against us, but at the same time we are important, so... And also, I'm very concerned about the housing issue that Doug mentioned. I think that's the number issue in the city. People are moving away, so who's going to stay in Boston? We talk about diversity, but how diverse is Boston going to be in the future if people are forced to move out?",hyde park,"['housing', 'inequality']","['gentrification and displacement', 'housing affordability', 'gender', 'foreign-born']",42.5,85.0
82,1574,2021-10-28,5065141,1232.8,1360.4,"So a lot of them... And that's the other thing. Right now, I'm also very disheartened that the candidate of my choice wasn't selected. Oh, same. Sorry. I'm sorry. But the two that are there, to me don't represent me. It's a lot of talk right now, because they want the job, but they still don't represent me. So they're pandering to coming into the neighborhoods now for photo ops. But my sister's a neighborhood association president now. And even to just get one of them to come I'm in there, she sent a representative. She never showed up. So I hear all this, ""Oh, we do the work. We're on the ground."" It's nonsense. At least in terms of what I know from experience. I want to know truly. I mean, I think the best chance we have right now is... And I don't even know if that, because in one case you have Michelle Wu, who to me seems like the better candidate, but she's the same person who wants to dig in my pockets as a landlord and tell me she wants to enact rent control. That's not going to work for me. I didn't work hard to get my own to try and get a better way for my kids for somebody else to dictate it. So I don't care how fair she thinks it is. It's not inclusive of people in my position. And there are quite a few in Boston who are just making middle class, and now are going to be burdened with that whole scenario. You have the other one, Essaibi George, the fact that she's struggling in terms of her husband and the properties and her not even being able to file her taxes, and even [inaudible]. Also, it almost feels to me like she's being put there to save the people who don't want any change. They just want somebody in there who'll keep the status quo and won't disrupt the vote. Whereas the person I wanted to vote, she was strongly going to upset the vote. And I feel that it's now going to be business as normal again, where-",hyde park,['community trends'],"['unjust', 'betrayed', 'manipulated']",127.60000000000014,255.20000000000027
82,1574,2021-10-28,5065149,2007.2,2015.3,"So that's my take. My take is these politicians, they get in there, and they do the same old thing. It is nothing new under the sun. What's the name of those projects right there by Whittier Street, where the Boston police headquarters is? That used to be all Black people next to Madison Park Village. They literally gave all those people Section 8 certificates, moved them out, and now it's going to be considered lower south end for middle and upper class people. Barely a few- Yeah, absolutely right. Yeah. You're absolutely right. You're absolutely right. They moved my girlfriend out of her, what is it, Madison Park apartment and put her over there in JP, some high tower. But you know what? I don't care how much we say we want Boston to change. It's not going to change. It's not going to change. And if our people get together and try to do whatever, it's not. These folks got Boston locked down and money- So- ... Boston is about money. They're money hungry. Okay. And I'm sorry for [crosstalk] but I think- Okay, Cecilia, you're next. Go ahead, Cecilia.",hyde park,['community trends'],['hopeless'],8.099999999999909,16.199999999999818
